Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.5; um
0,1.1570,1.814228979871E+01,2.487641767945E-05,5.430583670855E+00
0,1.1580,1.812370852577E+01,2.358202070990E-05,5.425894047651E+00
0,1.1590,1.810515752651E+01,2.228985738481E-05,5.421212516980E+00
0,1.1600,1.808663672241E+01,2.099992192753E-05,5.416539057913E+00
0,1.1610,1.806814603498E+01,1.999216480518E-05,5.411873649595E+00
0,1.1620,1.804968538581E+01,1.898614220455E-05,5.407216271239E+00
0,1.1630,1.803125469690E+01,1.798184965139E-05,5.402566902132E+00
0,1.1640,1.801285389058E+01,1.697928268680E-05,5.397925521632E+00
0,1.1650,1.799448288960E+01,1.597843686722E-05,5.393292109167E+00
0,1.1660,1.797614161651E+01,1.497930776431E-05,5.388666644236E+00
0,1.1670,1.795782999444E+01,1.398189096492E-05,5.384049106409E+00
0,1.1680,1.793954794667E+01,1.298618207101E-05,5.379439475325E+00
0,1.1690,1.792129539696E+01,1.199217669959E-05,5.374837730693E+00
0,1.1700,1.790307226913E+01,1.099987048265E-05,5.370243852290E+00
0,1.1710,1.788487848719E+01,1.021892751207E-05,5.365657819965E+00
0,1.1720,1.786671397553E+01,9.439317208681E-06,5.361079613634E+00
0,1.1730,1.784857865891E+01,8.661036164121E-06,5.356509213282E+00
0,1.1740,1.783047246189E+01,7.884080981646E-06,5.351946598960E+00
0,1.1750,1.781239531006E+01,7.108448276079E-06,5.347391750791E+00
0,1.1760,1.779434712855E+01,6.334134673751E-06,5.342844648962E+00
0,1.1770,1.777632784295E+01,5.561136812465E-06,5.338305273729E+00
0,1.1780,1.775833737955E+01,4.789451341435E-06,5.333773605416E+00
0,1.1790,1.774037566396E+01,4.019074921247E-06,5.329249624410E+00
0,1.1800,1.772244262310E+01,3.250004223805E-06,5.324733311169E+00
0,1.1810,1.770453818335E+01,3.103898861971E-06,5.320224646215E+00
0,1.1820,1.768666227130E+01,2.958040717332E-06,5.315723610135E+00
0,1.1830,1.766881481499E+01,2.812429162962E-06,5.311230183584E+00
0,1.1840,1.765099574084E+01,2.667063574056E-06,5.306744347280E+00
0,1.1850,1.763320497722E+01,2.521943327916E-06,5.302266082008E+00
0,1.1860,1.761544245135E+01,2.377067803945E-06,5.297795368617E+00
0,1.1870,1.759770809192E+01,2.232436383636E-06,5.293332188020E+00
0,1.1880,1.758000182692E+01,2.088048450568E-06,5.288876521195E+00
0,1.1890,1.756232358518E+01,1.943903390389E-06,5.284428349184E+00
0,1.1900,1.754467329575E+01,1.800000590816E-06,5.279987653092E+00
0,1.1910,1.752705088710E+01,1.729469176907E-06,5.275554414089E+00
0,1.1920,1.750945628912E+01,1.659056104298E-06,5.271128613406E+00
0,1.1930,1.749188943110E+01,1.588761075397E-06,5.266710232338E+00
0,1.1940,1.747435024316E+01,1.518583793614E-06,5.262299252244E+00
0,1.1950,1.745683865483E+01,1.448523963348E-06,5.257895654544E+00
0,1.1960,1.743935459664E+01,1.378581289990E-06,5.253499420719E+00
0,1.1970,1.742189799890E+01,1.308755479911E-06,5.249110532314E+00
0,1.1980,1.740446879267E+01,1.239046240467E-06,5.244728970935E+00
0,1.1990,1.738706690851E+01,1.169453279988E-06,5.240354718248E+00
0,1.2000,1.736969227822E+01,1.099976307777E-06,5.235987755983E+00
0,1.2010,1.735234483242E+01,1.054643901810E-06,5.231628065928E+00
0,1.2020,1.733502450337E+01,1.009386924140E-06,5.227275629933E+00
0,1.2030,1.731773122261E+01,9.642051866653E-07,5.222930429908E+00
0,1.2040,1.730046492258E+01,9.190985019106E-07,5.218592447824E+00
0,1.2050,1.728322553508E+01,8.740666830228E-07,5.214261665709E+00
0,1.2060,1.726601299298E+01,8.291095437683E-07,5.209938065655E+00
0,1.2070,1.724882722919E+01,7.842268985307E-07,5.205621629809E+00
0,1.2080,1.723166817616E+01,7.394185623084E-07,5.201312340380E+00
0,1.2090,1.721453576798E+01,6.946843507119E-07,5.197010179636E+00
0,1.2100,1.719742993734E+01,6.500240799609E-07,5.192715129900E+00
0,1.2110,1.718089789228E+01,6.258431321134E-07,5.188427173559E+00
0,1.2120,1.716439148621E+01,6.017020868201E-07,5.184146293052E+00
0,1.2130,1.714791065558E+01,5.776008453938E-07,5.179872470882E+00
0,1.2140,1.713145533723E+01,5.535393094723E-07,5.175605689604E+00
0,1.2150,1.711502546673E+01,5.295173810173E-07,5.171345931835E+00
0,1.2160,1.709862098190E+01,5.055349623130E-07,5.167093180246E+00
0,1.2170,1.708224181971E+01,4.815919559649E-07,5.162847417567E+00
0,1.2180,1.706588791714E+01,4.576882648981E-07,5.158608626584E+00
0,1.2190,1.704955921134E+01,4.338237923565E-07,5.154376790139E+00
0,1.2200,1.703325564047E+01,4.099984419010E-07,5.150151891131E+00
0,1.2210,1.701643387366E+01,3.923697419283E-07,5.145933912514E+00
0,1.2220,1.699963790907E+01,3.747698941650E-07,5.141722837299E+00
0,1.2230,1.698286768392E+01,3.571988278372E-07,5.137518648552E+00
0,1.2240,1.696612313444E+01,3.396564724021E-07,5.133321329395E+00
0,1.2250,1.694940419662E+01,3.221427575472E-07,5.129130863004E+00
0,1.2260,1.693271080770E+01,3.046576131897E-07,5.124947232610E+00
0,1.2270,1.691604290455E+01,2.872009694750E-07,5.120770421499E+00
0,1.2280,1.689940042460E+01,2.697727567761E-07,5.116600413013E+00
0,1.2290,1.688278330519E+01,2.523729056926E-07,5.112437190545E+00
0,1.2300,1.686619148400E+01,2.350013470500E-07,5.108280737544E+00
0,1.2310,1.684962489886E+01,2.234170029478E-07,5.104131037514E+00
0,1.2320,1.683308348785E+01,2.118514645991E-07,5.099988074009E+00
0,1.2330,1.681656718917E+01,2.003046862477E-07,5.095851830640E+00
0,1.2340,1.680007594106E+01,1.887766222858E-07,5.091722291069E+00
0,1.2350,1.678360968231E+01,1.772672272535E-07,5.087599439012E+00
0,1.2360,1.676716835195E+01,1.657764558377E-07,5.083483258236E+00
0,1.2370,1.675075188883E+01,1.543042628720E-07,5.079373732562E+00
0,1.2380,1.673436023232E+01,1.428506033360E-07,5.075270845864E+00
0,1.2390,1.671799332122E+01,1.314154323546E-07,5.071174582066E+00
0,1.2400,1.670165109630E+01,1.199987051973E-07,5.067084925145E+00
0,1.2410,1.668533349658E+01,1.129480782344E-07,5.063001859129E+00
0,1.2420,1.666904046232E+01,1.059088049382E-07,5.058925368100E+00
0,1.2430,1.665277193348E+01,9.888085790628E-08,5.054855436186E+00
0,1.2440,1.663652785090E+01,9.186420982460E-08,5.050792047572E+00
0,1.2450,1.662030815450E+01,8.485883346674E-08,5.046735186490E+00
0,1.2460,1.660411278594E+01,7.786470169373E-08,5.042684837223E+00
0,1.2470,1.658794168572E+01,7.088178745364E-08,5.038640984106E+00
0,1.2480,1.657179479482E+01,6.391006378123E-08,5.034603611522E+00
0,1.2490,1.655567205462E+01,5.694950379766E-08,5.030572703907E+00
0,1.2500,1.653957340700E+01,5.000008071006E-08,5.026548245744E+00
0,1.2510,1.652349879339E+01,4.677703386674E-08,5.022530221566E+00
0,1.2520,1.650744815582E+01,4.355913566056E-08,5.018518615958E+00
0,1.2530,1.649142143624E+01,4.034637376436E-08,5.014513413551E+00
0,1.2540,1.647541857728E+01,3.713873589032E-08,5.010514599027E+00
0,1.2550,1.645943952102E+01,3.393620978979E-08,5.006522157115E+00
0,1.2560,1.644348421020E+01,3.073878325311E-08,5.002536072595E+00
0,1.2570,1.642755258755E+01,2.754644410949E-08,4.998556330294E+00
0,1.2580,1.641164459646E+01,2.435918022683E-08,4.994582915087E+00
0,1.2590,1.639576017980E+01,2.117697951157E-08,4.990615811898E+00
0,1.2600,1.637989928123E+01,1.799982990857E-08,4.986655005698E+00
0,1.2610,1.636458982202E+01,1.719415334057E-08,4.982700481506E+00
0,1.2620,1.634930302859E+01,1.638975359756E-08,4.978752224390E+00
0,1.2630,1.633403884709E+01,1.558662764670E-08,4.974810219461E+00
0,1.2640,1.631879722331E+01,1.478477246474E-08,4.970874451883E+00
0,1.2650,1.630357810332E+01,1.398418503802E-08,4.966944906861E+00
0,1.2660,1.628838143360E+01,1.318486236237E-08,4.963021569652E+00
0,1.2670,1.627320716033E+01,1.238680144311E-08,4.959104425556E+00
0,1.2680,1.625805523061E+01,1.158999929502E-08,4.955193459921E+00
0,1.2690,1.624292559075E+01,1.079445294227E-08,4.951288658140E+00
0,1.2700,1.622781818786E+01,1.000015941843E-08,4.947390005653E+00
0,1.2710,1.621220866526E+01,9.597306023098E-09,4.943497487946E+00
0,1.2720,1.619662200106E+01,9.195086045058E-09,4.939611090550E+00
0,1.2730,1.618105814043E+01,8.793497991572E-09,4.935730799041E+00
0,1.2740,1.616551702991E+01,8.392540374590E-09,4.931856599042E+00
0,1.2750,1.614999861444E+01,7.992211710732E-09,4.927988476219E+00
0,1.2760,1.613450284108E+01,7.592510521269E-09,4.924126416285E+00
0,1.2770,1.611902965567E+01,7.193435332103E-09,4.920270404996E+00
0,1.2780,1.610357900446E+01,6.794984673750E-09,4.916420428153E+00
0,1.2790,1.608815083455E+01,6.397157081320E-09,4.912576471602E+00
0,1.2800,1.607274509274E+01,5.999951094504E-09,4.908738521234E+00
0,1.2810,1.605788243052E+01,5.753234677582E-09,4.904906562982E+00
0,1.2820,1.604304137536E+01,5.506903153666E-09,4.901080582823E+00
0,1.2830,1.602822187693E+01,5.260955622772E-09,4.897260566781E+00
0,1.2840,1.601342388424E+01,5.015391187721E-09,4.893446500919E+00
0,1.2850,1.599864734720E+01,4.770208954126E-09,4.889638371346E+00
0,1.2860,1.598389221509E+01,4.525408030380E-09,4.885836164214E+00
0,1.2870,1.596915843724E+01,4.280987527650E-09,4.882039865718E+00
0,1.2880,1.595444596381E+01,4.036946559863E-09,4.878249462096E+00
0,1.2890,1.593975474508E+01,3.793284243693E-09,4.874464939627E+00
0,1.2900,1.592508473123E+01,3.549999698556E-09,4.870686284635E+00
0,1.2910,1.590991872038E+01,3.419094326591E-09,4.866913483485E+00
0,1.2920,1.589477451788E+01,3.288391594520E-09,4.863146522585E+00
0,1.2930,1.587965207281E+01,3.157891032182E-09,4.859385388383E+00
0,1.2940,1.586455133384E+01,3.027592170868E-09,4.855630067372E+00
0,1.2950,1.584947225020E+01,2.897494543316E-09,4.851880546085E+00
0,1.2960,1.583441477137E+01,2.767597683708E-09,4.848136811095E+00
0,1.2970,1.581937884691E+01,2.637901127662E-09,4.844398849020E+00
0,1.2980,1.580436442664E+01,2.508404412225E-09,4.840666646517E+00
0,1.2990,1.578937145965E+01,2.379107075874E-09,4.836940190285E+00
1,0.3000,1.035132821477E+02,8.867668863533E+01,2.094395102393E+01
1,0.3010,1.034694438846E+02,8.705447177761E+01,2.087436979129E+01
1,0.3020,1.034258957349E+02,8.544299807790E+01,2.080524936152E+01
1,0.3030,1.033826348284E+02,8.384216116828E+01,2.073658517221E+01
1,0.3040,1.033396583319E+02,8.225185608043E+01,2.066837272099E+01
1,0.3050,1.032969634499E+02,8.067197922267E+01,2.060060756452E+01
1,0.3060,1.032545474232E+02,7.910242835745E+01,2.053328531758E+01
1,0.3070,1.032124075285E+02,7.754310257929E+01,2.046640165205E+01
1,0.3080,1.031705410779E+02,7.599390229320E+01,2.039995229604E+01
1,0.3090,1.031289454184E+02,7.445472919343E+01,2.033393303294E+01
1,0.3100,1.030876179310E+02,7.292548624268E+01,2.026833970058E+01
1,0.3110,1.027334560480E+02,7.209500568704E+01,2.020316819029E+01
1,0.3120,1.023815503539E+02,7.126984872471E+01,2.013841444609E+01
1,0.3130,1.020318792264E+02,7.044996433082E+01,2.007407446383E+01
1,0.3140,1.016844213179E+02,6.963530213053E+01,2.001014429038E+01
1,0.3150,1.013391555525E+02,6.882581238864E+01,1.994662002279E+01
1,0.3160,1.009960611208E+02,6.802144599956E+01,1.988349780753E+01
1,0.3170,1.006551174760E+02,6.722215447729E+01,1.982077383968E+01
1,0.3180,1.003163043298E+02,6.642788994572E+01,1.975844436220E+01
1,0.3190,9.997960164843E+01,6.563860512908E+01,1.969650566514E+01
1,0.3200,9.964498964819E+01,6.485425334254E+01,1.963495408494E+01
1,0.3210,9.949374293408E+01,6.425486731426E+01,1.957378600367E+01
1,0.3220,9.934343280992E+01,6.365920418057E+01,1.951299784838E+01
1,0.3230,9.919405059108E+01,6.306722936349E+01,1.945258609034E+01
1,0.3240,9.904558770036E+01,6.247890871195E+01,1.939254724438E+01
1,0.3250,9.889803566574E+01,6.189420849519E+01,1.933287786824E+01
1,0.3260,9.875138611920E+01,6.131309539632E+01,1.927357456190E+01
1,0.3270,9.860563079492E+01,6.073553650601E+01,1.921463396691E+01
1,0.3280,9.846076152790E+01,6.016149931624E+01,1.915605276579E+01
1,0.3290,9.831677025204E+01,5.959095171426E+01,1.909782768140E+01
1,0.3300,9.817364899930E+01,5.902386197654E+01,1.903995547630E+01
1,0.3310,9.807535167361E+01,5.861205822652E+01,1.898243295220E+01
1,0.3320,9.797764525189E+01,5.820273522199E+01,1.892525694934E+01
1,0.3330,9.788052441830E+01,5.779587061388E+01,1.886842434588E+01
1,0.3340,9.778398392099E+01,5.739144232079E+01,1.881193205742E+01
1,0.3350,9.768801857053E+01,5.698942852497E+01,1.875577703636E+01
1,0.3360,9.759262323912E+01,5.658980766841E+01,1.869995627137E+01
1,0.3370,9.749779285997E+01,5.619255844899E+01,1.864446678688E+01
1,0.3380,9.740352242619E+01,5.579765981666E+01,1.858930564254E+01
1,0.3390,9.730980698974E+01,5.540509096977E+01,1.853446993268E+01
1,0.3400,9.721664166084E+01,5.501483135139E+01,1.847995678582E+01
1,0.3410,9.728545333858E+01,5.478163705799E+01,1.842576336416E+01
1,0.3420,9.735386205502E+01,5.454980647391E+01,1.837188686310E+01
1,0.3430,9.742187134021E+01,5.431932767166E+01,1.831832451073E+01
1,0.3440,9.748948468297E+01,5.409018886245E+01,1.826507356738E+01
1,0.3450,9.755670553166E+01,5.386237839416E+01,1.821213132516E+01
1,0.3460,9.762353729486E+01,5.363588474938E+01,1.815949510746E+01
1,0.3470,9.768998334151E+01,5.341069654348E+01,1.810716226853E+01
1,0.3480,9.775604700195E+01,5.318680252267E+01,1.805513019304E+01
1,0.3490,9.782173156840E+01,5.296419156215E+01,1.800339629564E+01
1,0.3500,9.788704029515E+01,5.274285266427E+01,1.795195802051E+01
1,0.3510,9.856300130476E+01,5.264271040272E+01,1.790081284097E+01
1,0.3520,9.923506498286E+01,5.254313713129E+01,1.784995825903E+01
1,0.3530,9.990326594404E+01,5.244412801437E+01,1.779939180504E+01
1,0.3540,1.005676383600E+02,5.234567827100E+01,1.774911103723E+01
1,0.3550,1.012282159686E+02,5.224778317407E+01,1.769911354135E+01
1,0.3560,1.018850320813E+02,5.215043804959E+01,1.764939693028E+01
1,0.3570,1.025381195914E+02,5.205363827595E+01,1.759995884364E+01
1,0.3580,1.031875109819E+02,5.195737928317E+01,1.755079694743E+01
1,0.3590,1.038332383327E+02,5.186165655219E+01,1.750190893365E+01
1,0.3600,1.044753333280E+02,5.176646561415E+01,1.745329251994E+01
1,0.3610,1.056969310126E+02,5.023937503926E+01,1.740494544925E+01
1,0.3620,1.069116257187E+02,4.872072142888E+01,1.735686548945E+01
1,0.3630,1.081194804368E+02,4.721043505601E+01,1.730905043300E+01
1,0.3640,1.093205571649E+02,4.570844695992E+01,1.726149809665E+01
1,0.3650,1.105149169406E+02,4.421468893559E+01,1.721420632104E+01
1,0.3660,1.117026198716E+02,4.272909352342E+01,1.716717297044E+01
1,0.3670,1.128837251643E+02,4.125159399904E+01,1.712039593237E+01
1,0.3680,1.140582911505E+02,3.978212436339E+01,1.707387311734E+01
1,0.3690,1.152263753132E+02,3.832061933281E+01,1.702760245848E+01
1,0.3700,1.163880343103E+02,3.686701432942E+01,1.698158191130E+01
1,0.3710,1.156029022980E+02,3.469300566511E+01,1.693580945331E+01
1,0.3720,1.148219414061E+02,3.253068521943E+01,1.689028308382E+01
1,0.3730,1.140451175468E+02,3.037995898525E+01,1.684500082354E+01
1,0.3740,1.132723969892E+02,2.824073396088E+01,1.679996071438E+01
1,0.3750,1.125037463543E+02,2.611291813664E+01,1.675516081915E+01
1,0.3760,1.117391326103E+02,2.399642048168E+01,1.671059922122E+01
1,0.3770,1.109785230676E+02,2.189115093098E+01,1.666627402435E+01
1,0.3780,1.102218853744E+02,1.979702037262E+01,1.662218335233E+01
1,0.3790,1.094691875117E+02,1.771394063515E+01,1.657832534876E+01
1,0.3800,1.087203977893E+02,1.564182447524E+01,1.653469817679E+01
1,0.3810,1.074745408628E+02,1.477455568688E+01,1.649130001884E+01
1,0.3820,1.062350529584E+02,1.391182757281E+01,1.644812907639E+01
1,0.3830,1.050018804471E+02,1.305360456638E+01,1.640518356966E+01
1,0.3840,1.037749701377E+02,1.219985147144E+01,1.636246173745E+01
1,0.3850,1.025542692645E+02,1.135053345752E+01,1.631996183683E+01
1,0.3860,1.013397254782E+02,1.050561605506E+01,1.627768214295E+01
1,0.3870,1.001312868338E+02,9.665065150811E+00,1.623562094878E+01
1,0.3880,9.892890178091E+01,8.828846983181E+00,1.619377656490E+01
1,0.3890,9.773251915195E+01,7.996928137750E+00,1.615214731923E+01
1,0.3900,9.654208815139E+01,7.169275542807E+00,1.611073155687E+01
1,0.3910,9.560197416252E+01,6.911503837898E+00,1.606952763985E+01
1,0.3920,9.466653624695E+01,6.655047294747E+00,1.602853394689E+01
1,0.3930,9.373573639346E+01,6.399895873954E+00,1.598774887323E+01
1,0.3940,9.280953691733E+01,6.146039638038E+00,1.594717083041E+01
1,0.3950,9.188790045491E+01,5.893468750152E+00,1.590679824602E+01
1,0.3960,9.097078995640E+01,5.642173472811E+00,1.586662956358E+01
1,0.3970,9.005816868158E+01,5.392144166640E+00,1.582666324227E+01
1,0.3980,8.915000019225E+01,5.143371289143E+00,1.578689775673E+01
1,0.3990,8.824624834703E+01,4.895845393489E+00,1.574733159694E+01
1,0.4000,8.734687729594E+01,4.649557127313E+00,1.570796326795E+01
1,0.4010,8.667786200901E+01,4.529847561859E+00,1.566879128972E+01
1,0.4020,8.601209577085E+01,4.410733566383E+00,1.562981419696E+01
1,0.4030,8.534955333623E+01,4.292210707361E+00,1.559103053891E+01
1,0.4040,8.469020969085E+01,4.174274595166E+00,1.555243887916E+01
1,0.4050,8.403404004870E+01,4.056920883525E+00,1.551403779551E+01
1,0.4060,8.338101984819E+01,3.940145268985E+00,1.547582587975E+01
1,0.4070,8.273112474994E+01,3.823943490389E+00,1.543780173754E+01
1,0.4080,8.208433063238E+01,3.708311328355E+00,1.539996398819E+01
1,0.4090,8.144061358958E+01,3.593244604766E+00,1.536231126450E+01
1,0.4100,8.079994992783E+01,3.478739182268E+00,1.532484221263E+01
1,0.4110,8.027348252663E+01,3.392308563657E+00,1.528755549192E+01
1,0.4120,7.974951048952E+01,3.306297511157E+00,1.525044977471E+01
1,0.4130,7.922801507558E+01,3.220702977070E+00,1.521352374620E+01
1,0.4140,7.870897771609E+01,3.135521943148E+00,1.517677610430E+01
1,0.4150,7.819238001323E+01,3.050751420233E+00,1.514020555947E+01
1,0.4160,7.767820373755E+01,2.966388447909E+00,1.510381083457E+01
1,0.4170,7.716643082577E+01,2.882430094157E+00,1.506759066470E+01
1,0.4180,7.665704337891E+01,2.798873455016E+00,1.503154379708E+01
1,0.4190,7.615002365977E+01,2.715715654249E+00,1.499566899088E+01
1,0.4200,7.564535409131E+01,2.632953843009E+00,1.495996501709E+01
1,0.4210,7.520489103985E+01,2.569986959374E+00,1.492443065838E+01
1,0.4220,7.476646536721E+01,2.507318496988E+00,1.488906470896E+01
1,0.4230,7.433006220510E+01,2.444946339389E+00,1.485386597442E+01
1,0.4240,7.389566682115E+01,2.382868390081E+00,1.481883327165E+01
1,0.4250,7.346326461651E+01,2.321082572299E+00,1.478396542866E+01
1,0.4260,7.303284112502E+01,2.259586828779E+00,1.474926128446E+01
1,0.4270,7.260438201099E+01,2.198379121528E+00,1.471471968895E+01
1,0.4280,7.217787306847E+01,2.137457431601E+00,1.468033950276E+01
1,0.4290,7.175330021859E+01,2.076819758877E+00,1.464611959716E+01
1,0.4300,7.133064950899E+01,2.016464121839E+00,1.461205885391E+01
1,0.4310,7.095861023538E+01,1.966593266679E+00,1.457815616515E+01
1,0.4320,7.058825174052E+01,1.916953295107E+00,1.454441043329E+01
1,0.4330,7.021956209723E+01,1.867542607469E+00,1.451082057085E+01
1,0.4340,6.985252948525E+01,1.818359618852E+00,1.447738550041E+01
1,0.4350,6.948714219082E+01,1.769402758918E+00,1.444410415444E+01
1,0.4360,6.912338860545E+01,1.720670471737E+00,1.441097547518E+01
1,0.4370,6.876125722334E+01,1.672161215618E+00,1.437799841460E+01
1,0.4380,6.840073664254E+01,1.623873462951E+00,1.434517193420E+01
1,0.4390,6.804181556119E+01,1.575805700047E+00,1.431249500496E+01
1,0.4400,6.768448277821E+01,1.527956426973E+00,1.427996660723E+01
1,0.4410,6.735183213812E+01,1.495002020225E+00,1.424758573057E+01
1,0.4420,6.702064862395E+01,1.462196728440E+00,1.421535137371E+01
1,0.4430,6.669092207032E+01,1.429539541810E+00,1.418326254442E+01
1,0.4440,6.636264240217E+01,1.397029459624E+00,1.415131825941E+01
1,0.4450,6.603579963241E+01,1.364665490167E+00,1.411951754422E+01
1,0.4460,6.571038386221E+01,1.332446650618E+00,1.408785943314E+01
1,0.4470,6.538638527917E+01,1.300371966950E+00,1.405634296908E+01
1,0.4480,6.506379415719E+01,1.268440473834E+00,1.402496720353E+01
1,0.4490,6.474260085447E+01,1.236651214541E+00,1.399373119639E+01
1,0.4500,6.442279581299E+01,1.205003240845E+00,1.396263401595E+01
1,0.4510,6.412840265463E+01,1.181543941427E+00,1.393167473876E+01
1,0.4520,6.383527829663E+01,1.158188444218E+00,1.390085244951E+01
1,0.4530,6.354341416109E+01,1.134936061787E+00,1.387016624101E+01
1,0.4540,6.325280174402E+01,1.111786112760E+00,1.383961521405E+01
1,0.4550,6.296343261515E+01,1.088737921749E+00,1.380919847732E+01
1,0.4560,6.267529841765E+01,1.065790819296E+00,1.377891514732E+01
1,0.4570,6.238839086557E+01,1.042944141799E+00,1.374876434831E+01
1,0.4580,6.210270174489E+01,1.020197231453E+00,1.371874521218E+01
1,0.4590,6.181822291167E+01,9.975494361844E-01,1.368885687839E+01
1,0.4600,6.153494629162E+01,9.750001095908E-01,1.365909849387E+01
1,0.4610,6.127224938482E+01,9.602165502576E-01,1.362946921297E+01
